num_iter,gpu_result,total_time_sec,overhead_sec,computation_sec
0,0.333089,0.741618,0.033011,0.708607
1,0.333089,0.793425,0.070858,0.722567
2,0.333089,0.706371,0.061346,0.645025
3,0.333089,0.798364,0.040517,0.757847
4,0.333089,0.780731,0.043422,0.737309
5,0.333089,0.760993,0.0578,0.703193
6,0.333089,0.731397,0.067241,0.664156
7,0.333089,0.692652,0.048349,0.644303
8,0.333089,0.745269,0.036302,0.708967
9,0.333089,0.76698,0.068753,0.698227
10,0.333089,0.713461,0.058292,0.655169
11,0.333089,0.698284,0.053012,0.645272
12,0.333089,0.739995,0.040858,0.699137
13,0.333089,0.764414,0.072609,0.691805
14,0.333089,0.795434,0.070732,0.724702
15,0.333089,0.696461,0.06392,0.632541
16,0.333089,0.695066,0.031627,0.663439
17,0.333089,0.713319,0.038542,0.674777
18,0.333089,0.708797,0.072308,0.636489
19,0.333089,0.738466,0.037426,0.70104
